run,type,module,name,attrname,attrvalue,value
General-86-20230714-10:07:04-6708,runattr,,,network,Network,
General-86-20230714-10:07:04-6708,runattr,,,processid,6708,
General-86-20230714-10:07:04-6708,runattr,,,repetition,6,
General-86-20230714-10:07:04-6708,runattr,,,replication,#6,
General-86-20230714-10:07:04-6708,runattr,,,resultdir,results,
General-86-20230714-10:07:04-6708,runattr,,,runnumber,86,
General-86-20230714-10:07:04-6708,runattr,,,seedset,86,
General-86-20230714-10:07:04-6708,config,,,sim-time-limit,5000s,
General-86-20230714-10:07:04-6708,config,,,network,Network,
General-86-20230714-10:07:04-6708,config,,,config-recording,all,
General-86-20230714-10:07:04-6708,config,,,repeat,20,
General-86-20230714-10:07:04-6708,config,,,**.scalar-recording,true,
General-86-20230714-10:07:04-6708,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-86-20230714-10:07:04-6708,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-86-20230714-10:07:04-6708,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-86-20230714-10:07:04-6708,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-86-20230714-10:07:04-6708,config,,,**.first.Threshold,10,
General-86-20230714-10:07:04-6708,config,,,**.second.Threshold,3,
General-86-20230714-10:07:04-6708,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-86-20230714-10:07:04-6708,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-86-20230714-10:07:04-6708,config,,,**.first.capacity,10,
General-86-20230714-10:07:04-6708,config,,,**.second.capacity,-1,
General-87-20230714-10:07:04-14556,runattr,,,configname,General,
General-87-20230714-10:07:04-14556,runattr,,,datetime,20230714-10:07:04,
General-87-20230714-10:07:04-14556,runattr,,,datetimef,20230714-100704,
General-87-20230714-10:07:04-14556,runattr,,,experiment,General,
General-87-20230714-10:07:04-14556,runattr,,,inifile,omnetpp.ini,
General-87-20230714-10:07:04-14556,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-87-20230714-10:07:04-14556,runattr,,,iterationvarsd,0.25/0.5,
General-87-20230714-10:07:04-14556,runattr,,,iterationvarsf,"0.25,0.5-",
General-87-20230714-10:07:04-14556,runattr,,,measurement,"$0=0.25, $1=0.5",
General-87-20230714-10:07:04-14556,runattr,,,network,Network,
General-87-20230714-10:07:04-14556,runattr,,,processid,14556,
General-87-20230714-10:07:04-14556,runattr,,,repetition,7,
General-87-20230714-10:07:04-14556,runattr,,,replication,#7,
General-87-20230714-10:07:04-14556,runattr,,,resultdir,results,
General-87-20230714-10:07:04-14556,runattr,,,runnumber,87,
General-87-20230714-10:07:04-14556,runattr,,,seedset,87,
General-87-20230714-10:07:04-14556,config,,,sim-time-limit,5000s,
General-87-20230714-10:07:04-14556,config,,,network,Network,
General-87-20230714-10:07:04-14556,config,,,config-recording,all,
General-87-20230714-10:07:04-14556,config,,,repeat,20,
General-87-20230714-10:07:04-14556,config,,,**.scalar-recording,true,
General-87-20230714-10:07:04-14556,config,,,**.S1.interArrivalTime,exponential(0.25s),
General-87-20230714-10:07:04-14556,config,,,**.S2.interArrivalTime,exponential(0.5s),
General-87-20230714-10:07:04-14556,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-87-20230714-10:07:04-14556,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-87-20230714-10:07:04-14556,config,,,**.first.Threshold,10,
General-87-20230714-10:07:04-14556,config,,,**.second.Threshold,3,
General-87-20230714-10:07:04-14556,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-87-20230714-10:07:04-14556,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-87-20230714-10:07:04-14556,config,,,**.first.capacity,10,
General-87-20230714-10:07:04-14556,config,,,**.second.capacity,-1,
General-89-20230714-10:07:04-4540,runattr,,,configname,General,
General-89-20230714-10:07:04-4540,runattr,,,datetime,20230714-10:07:04,
General-89-20230714-10:07:04-4540,runattr,,,datetimef,20230714-100704,
General-89-20230714-10:07:04-4540,runattr,,,experiment,General,
General-89-20230714-10:07:04-4540,runattr,,,inifile,omnetpp.ini,
General-89-20230714-10:07:04-4540,runattr,,,iterationvars,"$0=0.25, $1=0.5",
General-89-20230714-10:07:04-4540,runattr,,,iterationvarsd,0.25/0.5,
General-89-20230714-10:07:04-4540,runattr,,,iterationvarsf,"0.25,0.5-",
General-89-20230714-10:07:04-4540,runattr,,,measurement,"$0=0.25, $1=0.5",
General-89-20230714-10:07:04-4540,runattr,,,network,Network,
General-89-20230714-10:07:04-4540,runattr,,,processid,4540,
General-89-20230714-10:07:04-4540,runattr,,,repetition,9,
General-89-20230714-10:07:04-4540,runattr,,,replication,#9,
