run,type,module,name,attrname,attrvalue,value
General-75-20230714-10:03:30-7876,runattr,,,datetime,20230714-10:03:30,
General-75-20230714-10:03:30-7876,runattr,,,datetimef,20230714-100330,
General-75-20230714-10:03:30-7876,runattr,,,experiment,General,
General-75-20230714-10:03:30-7876,runattr,,,inifile,omnetpp.ini,
General-75-20230714-10:03:30-7876,runattr,,,iterationvars,"$0=0.5, $1=1",
General-75-20230714-10:03:30-7876,runattr,,,iterationvarsd,0.5/1,
General-75-20230714-10:03:30-7876,runattr,,,iterationvarsf,"0.5,1-",
General-75-20230714-10:03:30-7876,runattr,,,measurement,"$0=0.5, $1=1",
General-75-20230714-10:03:30-7876,runattr,,,network,Network,
General-75-20230714-10:03:30-7876,runattr,,,processid,7876,
General-75-20230714-10:03:30-7876,runattr,,,repetition,15,
General-75-20230714-10:03:30-7876,runattr,,,replication,#15,
General-75-20230714-10:03:30-7876,runattr,,,resultdir,results,
General-75-20230714-10:03:30-7876,runattr,,,runnumber,75,
General-75-20230714-10:03:30-7876,runattr,,,seedset,75,
General-75-20230714-10:03:30-7876,config,,,sim-time-limit,5000s,
General-75-20230714-10:03:30-7876,config,,,network,Network,
General-75-20230714-10:03:30-7876,config,,,config-recording,all,
General-75-20230714-10:03:30-7876,config,,,repeat,20,
General-75-20230714-10:03:30-7876,config,,,**.scalar-recording,true,
General-75-20230714-10:03:30-7876,config,,,warmup-period,1000s,
General-75-20230714-10:03:30-7876,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-75-20230714-10:03:30-7876,config,,,**.S2.interArrivalTime,exponential(1s),
General-75-20230714-10:03:30-7876,config,,,**.servente.serviceTime,"uniform(0.11s,0.55s)",
General-75-20230714-10:03:30-7876,config,,,**.servente.serviceTime_2,"uniform(0.1s,0.4s)",
General-75-20230714-10:03:30-7876,config,,,**.first.Threshold,10,
General-75-20230714-10:03:30-7876,config,,,**.second.Threshold,3,
General-75-20230714-10:03:30-7876,config,,,**.servente.switchOverTime,"uniform(0.1s,0.3s)",
General-75-20230714-10:03:30-7876,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-75-20230714-10:03:30-7876,config,,,**.first.capacity,10,
General-75-20230714-10:03:30-7876,config,,,**.second.capacity,-1,
General-63-20230714-10:03:30-9492,runattr,,,configname,General,
General-63-20230714-10:03:30-9492,runattr,,,datetime,20230714-10:03:30,
General-63-20230714-10:03:30-9492,runattr,,,datetimef,20230714-100330,
General-63-20230714-10:03:30-9492,runattr,,,experiment,General,
General-63-20230714-10:03:30-9492,runattr,,,inifile,omnetpp.ini,
General-63-20230714-10:03:30-9492,runattr,,,iterationvars,"$0=0.5, $1=1",
General-63-20230714-10:03:30-9492,runattr,,,iterationvarsd,0.5/1,
General-63-20230714-10:03:30-9492,runattr,,,iterationvarsf,"0.5,1-",
General-63-20230714-10:03:30-9492,runattr,,,measurement,"$0=0.5, $1=1",
General-63-20230714-10:03:30-9492,runattr,,,network,Network,
General-63-20230714-10:03:30-9492,runattr,,,processid,9492,
General-63-20230714-10:03:30-9492,runattr,,,repetition,3,
General-63-20230714-10:03:30-9492,runattr,,,replication,#3,
General-63-20230714-10:03:30-9492,runattr,,,resultdir,results,
General-63-20230714-10:03:30-9492,runattr,,,runnumber,63,
General-63-20230714-10:03:30-9492,runattr,,,seedset,63,
General-63-20230714-10:03:30-9492,config,,,sim-time-limit,5000s,
General-63-20230714-10:03:30-9492,config,,,network,Network,
General-63-20230714-10:03:30-9492,config,,,config-recording,all,
General-63-20230714-10:03:30-9492,config,,,repeat,20,
