run,type,module,name,attrname,attrvalue,value
General-9-20230414-17:11:17-14852,config,,,**.servente.switchOverTime,exponential(0.2s),
General-9-20230414-17:11:17-14852,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-9-20230414-17:11:17-14852,config,,,**.first.capacity,10,
General-9-20230414-17:11:17-14852,config,,,**.second.capacity,-1,
General-9-20230414-17:11:17-14852,config,,,**.first.Threshold,10,
General-9-20230414-17:11:17-14852,config,,,**.second.Threshold,3,
General-8-20230414-17:11:17-12412,runattr,,,configname,General,
General-8-20230414-17:11:17-12412,runattr,,,datetime,20230414-17:11:17,
General-8-20230414-17:11:17-12412,runattr,,,datetimef,20230414-171117,
General-8-20230414-17:11:17-12412,runattr,,,experiment,General,
General-8-20230414-17:11:17-12412,runattr,,,inifile,omnetpp.ini,
General-8-20230414-17:11:17-12412,runattr,,,iterationvars,,
General-8-20230414-17:11:17-12412,runattr,,,iterationvarsd,,
General-8-20230414-17:11:17-12412,runattr,,,iterationvarsf,,
General-8-20230414-17:11:17-12412,runattr,,,measurement,,
General-8-20230414-17:11:17-12412,runattr,,,network,Network,
General-8-20230414-17:11:17-12412,runattr,,,processid,12412,
General-8-20230414-17:11:17-12412,runattr,,,repetition,8,
General-8-20230414-17:11:17-12412,runattr,,,replication,#8,
General-8-20230414-17:11:17-12412,runattr,,,resultdir,results,
General-8-20230414-17:11:17-12412,runattr,,,runnumber,8,
General-8-20230414-17:11:17-12412,runattr,,,seedset,8,
General-8-20230414-17:11:17-12412,config,,,sim-time-limit,1000s,
General-8-20230414-17:11:17-12412,config,,,network,Network,
General-8-20230414-17:11:17-12412,config,,,config-recording,all,
General-8-20230414-17:11:17-12412,config,,,repeat,20,
General-8-20230414-17:11:17-12412,config,,,**.scalar-recording,true,
General-8-20230414-17:11:17-12412,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-8-20230414-17:11:17-12412,config,,,**.S2.interArrivalTime,exponential(0.33s),
General-8-20230414-17:11:17-12412,config,,,**.servente.serviceTime,exponential(100.0s),
General-8-20230414-17:11:17-12412,config,,,**.servente.serviceTime_2,exponential(0.25s),
General-8-20230414-17:11:17-12412,config,,,**.servente.switchOverTime,exponential(0.2s),
General-8-20230414-17:11:17-12412,config,,,**.servente.fetchingAlgorithm,"""threshold""",
General-8-20230414-17:11:17-12412,config,,,**.first.capacity,10,
General-8-20230414-17:11:17-12412,config,,,**.second.capacity,-1,
General-8-20230414-17:11:17-12412,config,,,**.first.Threshold,10,
General-8-20230414-17:11:17-12412,config,,,**.second.Threshold,3,
General-7-20230414-17:11:17-5748,runattr,,,configname,General,
General-7-20230414-17:11:17-5748,runattr,,,datetime,20230414-17:11:17,
General-7-20230414-17:11:17-5748,runattr,,,datetimef,20230414-171117,
General-7-20230414-17:11:17-5748,runattr,,,experiment,General,
General-7-20230414-17:11:17-5748,runattr,,,inifile,omnetpp.ini,
General-7-20230414-17:11:17-5748,runattr,,,iterationvars,,
General-7-20230414-17:11:17-5748,runattr,,,iterationvarsd,,
General-7-20230414-17:11:17-5748,runattr,,,iterationvarsf,,
General-7-20230414-17:11:17-5748,runattr,,,measurement,,
General-7-20230414-17:11:17-5748,runattr,,,network,Network,
General-7-20230414-17:11:17-5748,runattr,,,processid,5748,
General-7-20230414-17:11:17-5748,runattr,,,repetition,7,
General-7-20230414-17:11:17-5748,runattr,,,replication,#7,
General-7-20230414-17:11:17-5748,runattr,,,resultdir,results,
General-7-20230414-17:11:17-5748,runattr,,,runnumber,7,
General-7-20230414-17:11:17-5748,runattr,,,seedset,7,
General-7-20230414-17:11:17-5748,config,,,sim-time-limit,1000s,
General-7-20230414-17:11:17-5748,config,,,network,Network,
General-7-20230414-17:11:17-5748,config,,,config-recording,all,
General-7-20230414-17:11:17-5748,config,,,repeat,20,
General-7-20230414-17:11:17-5748,config,,,**.scalar-recording,true,
General-7-20230414-17:11:17-5748,config,,,**.S1.interArrivalTime,exponential(0.5s),
General-7-20230414-17:11:17-5748,config,,,**.S2.interArrivalTime,exponential(0.33s),
General-7-20230414-17:11:17-5748,config,,,**.servente.serviceTime,exponential(100.0s),
General-7-20230414-17:11:17-5748,config,,,**.servente.serviceTime_2,exponential(0.25s),
